"ID","feature","chr","source","type","start","end","score","strand","phase","attributes","Alias","full_name","Note","symbol","curator_summary","chr_num","qtl","avg_snp_betas_sq","avg_snp_pve","score","left_bound","right_bound","chr","left_pos","right_pos"
"AT4G00820",490431,"Chr4","Araport11","gene",349025,351550,".","+",".","ID=AT4G00820;Name=AT4G00820;Note=IQ-domain 17;symbol=iqd17;full_name=IQ-domain 17;computational_description=IQ-domain 17 (iqd17)%3B CONTAINS InterPro DOMAIN/s: IQ calmodulin-binding region (InterPro:IPR000048)%3B BEST Arabidopsis thaliana protein match is: IQ-domain 18 (TAIR:AT1G01110.2)%3B Has 1332 Blast hits to 1131 proteins in 120 species: Archae - 0%3B Bacteria - 14%3B Metazoa - 172%3B Fungi - 58%3B Plants - 857%3B Viruses - 43%3B Other Eukaryotes - 188 (source: NCBI BLink).;Dbxref=PMID:16368012,PMID:17551672,locus:2134628;locus_type=protein_coding","","IQ-domain 17","IQ-domain 17","iqd17","",4,"m_4_407208",0.384281573150509,0.120248707404757,46.8633159442812,"m_4_41028","m_4_527682",4,41028,527682
"AT4G00880",490623,"Chr4","Araport11","gene",366373,367274,".","-",".","ID=AT4G00880;Name=AT4G00880;Note=SAUR-like auxin-responsive protein family;Alias=SAUR31,SMALL AUXIN UPREGULATED RNA 31;computational_description=SAUR-like auxin-responsive protein family %3B CONTAINS InterPro DOMAIN/s: Auxin responsive SAUR protein (InterPro:IPR003676)%3B BEST Arabidopsis thaliana protein match is: SAUR-like auxin-responsive protein family  (TAIR:AT2G46690.1)%3B Has 1421 Blast hits to 1407 proteins in 27 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 1420%3B Viruses - 0%3B Other Eukaryotes - 1 (source: NCBI BLink).;Dbxref=PMID:16673935,PMID:16901781,PMID:18552355,PMID:18650403,locus:2134598;locus_type=protein_coding","SAUR31,SMALL AUXIN UPREGULATED RNA 31","","SAUR-like auxin-responsive protein family","","",4,"m_4_407208",0.384281573150509,0.120248707404757,46.8633159442812,"m_4_41028","m_4_527682",4,41028,527682
"AT4G15210",532911,"Chr4","Araport11","gene",8666334,8669526,".","-",".","ID=AT4G15210;Name=AT4G15210;Note=beta-amylase 5;curator_summary=cytosolic beta-amylase expressed in rosette leaves and inducible by sugar. RAM1 mutants have reduced beta amylase in leaves and stems.;symbol=BAM5;Alias=AT-BETA-AMY,ATBETA-AMY,ARABIDOPSIS THALIANA BETA-AMYLASE,BMY1,RAM1,REDUCED BETA AMYLASE 1;full_name=beta-amylase 5;computational_description=beta-amylase 5 (BAM5)%3B FUNCTIONS IN: beta-amylase activity%3B INVOLVED IN: response to herbivore%2C starch catabolic process%3B LOCATED IN: endomembrane system%3B EXPRESSED IN: 19 plant structures%3B EXPRESSED DURING: 14 growth stages%3B CONTAINS InterPro DOMAIN/s: Glycoside hydrolase%2C family 14%2C conserved site (InterPro:IPR018238)%2C Glycoside hydrolase%2C family 14 (InterPro:IPR001554)%2C Glycoside hydrolase%2C catalytic core (InterPro:IPR017853)%2C Glycoside hydrolase%2C family 14B%2C plant (InterPro:IPR001371)%2C Glycoside hydrolase%2C subgroup%2C catalytic core (InterPro:IPR013781)%3B BEST Arabidopsis thaliana protein match is: beta-amylase 6 (TAIR:AT2G32290.1)%3B Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12%3B Bacteria - 1396%3B Metazoa - 17338%3B Fungi - 3422%3B Plants - 5037%3B Viruses - 0%3B Other Eukaryotes - 2996 (source: NCBI BLink).;Dbxref=PMID:10982426,PMID:10652124,PMID:9193090,PMID:9161039,PMID:8552713,PMID:7716246,PMID:8434930,PMID:11743123,PMID:11292072,PMID:12047632,PMID:12805584,PMID:15347792,PMID:15665241,PMID:15753106,PMID:15749471,PMID:15960623,PMID:15862090,PMID:16297066,PMID:18650403,PMID:19251652,PMID:20153546,PMID:20118269,PMID:21637781,PMID:23393426,PMID:24561248,PMID:25293962,locus:2129810;locus_type=protein_coding","AT-BETA-AMY,ATBETA-AMY,ARABIDOPSIS THALIANA BETA-AMYLASE,BMY1,RAM1,REDUCED BETA AMYLASE 1","beta-amylase 5","beta-amylase 5","BAM5","cytosolic beta-amylase expressed in rosette leaves and inducible by sugar. RAM1 mutants have reduced beta amylase in leaves and stems.",4,"m_4_9222034",0.0332021567750442,0.0196639405222987,5.2148109105755,"m_4_8365173","m_4_10087222",4,8365173,10087222
"AT4G15440",534589,"Chr4","Araport11","gene",8835368,8838676,".","+",".","ID=AT4G15440;Name=AT4G15440;Note=hydroperoxide lyase 1;curator_summary=Encodes a hydroperoxide lyase.  Also a member of the CYP74B cytochrome p450 family. In the ecotype Columbia (Col) the gene contains a 10-nucleotide deletion in its first  exon that causes it to code for a truncated protein that results in a non-functional hydroperoxide lyase.;symbol=HPL1;Alias=CYP74B2;full_name=hydroperoxide lyase 1;computational_description=hydroperoxide lyase 1 (HPL1)%3B FUNCTIONS IN: electron carrier activity%2C monooxygenase activity%2C iron ion binding%2C heme binding%3B INVOLVED IN: fatty acid metabolic process%2C response to wounding%3B LOCATED IN: chloroplast envelope%3B EXPRESSED IN: 22 plant structures%3B EXPRESSED DURING: 13 growth stages%3B CONTAINS InterPro DOMAIN/s: Cytochrome P450 (InterPro:IPR001128)%2C Cytochrome P450%2C E-class%2C group IV (InterPro:IPR002403)%3B BEST Arabidopsis thaliana protein match is: allene oxide synthase (TAIR:AT5G42650.1)%3B Has 6712 Blast hits to 6702 proteins in 615 species: Archae - 25%3B Bacteria - 392%3B Metazoa - 3265%3B Fungi - 548%3B Plants - 2246%3B Viruses - 0%3B Other Eukaryotes - 236 (source: NCBI BLink).;Dbxref=PMID:9701595,PMID:12102506,PMID:12853141,PMID:15010618,PMID:15194820,PMID:15494554,PMID:16258015,PMID:16299169,PMID:16553894,PMID:16798886,PMID:17163881,PMID:17475618,PMID:17640338,PMID:17675405,PMID:18202002,PMID:18326828,PMID:18434606,PMID:18433503,PMID:20226671,PMID:23505340,PMID:23630530,PMID:25704332,locus:2130145;locus_type=protein_coding","CYP74B2","hydroperoxide lyase 1","hydroperoxide lyase 1","HPL1","Encodes a hydroperoxide lyase.  Also a member of the CYP74B cytochrome p450 family. In the ecotype Columbia (Col) the gene contains a 10-nucleotide deletion in its first  exon that causes it to code for a truncated protein that results in a non-functional hydroperoxide lyase.",4,"m_4_9222034",0.0332021567750442,0.0196639405222987,5.2148109105755,"m_4_8365173","m_4_10087222",4,8365173,10087222
"AT4G16250",537018,"Chr4","Araport11","gene",9195247,9199840,".","-",".","ID=AT4G16250;Name=AT4G16250;Note=phytochrome D;curator_summary=Encodes a phytochrome photoreceptor with a function similar to that of phyB that absorbs the red/far-red part of the light spectrum and is involved in light responses.  It cannot compensate for phyB loss in Arabidopsis but can substitute for tobacco phyB in vivo.;symbol=PHYD;full_name=phytochrome D;computational_description=phytochrome D (PHYD)%3B CONTAINS InterPro DOMAIN/s: Phytochrome%2C central region (InterPro:IPR013515)%2C Signal transduction histidine kinase%2C core (InterPro:IPR005467)%2C PAS fold (InterPro:IPR013767)%2C PAS (InterPro:IPR000014)%2C Phytochrome chromophore attachment domain (InterPro:IPR016132)%2C ATPase-like%2C ATP-binding domain (InterPro:IPR003594)%2C PAS fold-2 (InterPro:IPR013654)%2C Phytochrome A/B/C/D/E (InterPro:IPR012129)%2C Phytochrome (InterPro:IPR001294)%2C Phytochrome chromophore binding site (InterPro:IPR013516)%2C Signal transduction histidine kinase%2C subgroup 1%2C dimerisation/phosphoacceptor domain (InterPro:IPR003661)%2C GAF (InterPro:IPR003018)%3B BEST Arabidopsis thaliana protein match is: phytochrome B (TAIR:AT2G18790.1)%3B Has 26426 Blast hits to 26152 proteins in 3833 species: Archae - 221%3B Bacteria - 20797%3B Metazoa - 4%3B Fungi - 482%3B Plants - 3855%3B Viruses - 5%3B Other Eukaryotes - 1062 (source: NCBI BLink).;Dbxref=PMID:10649883,PMID:10571889,PMID:10485280,PMID:10069829,PMID:9724694,PMID:9611171,PMID:9390432,PMID:9286109,PMID:9252112,PMID:8865668,PMID:7539307,PMID:7580861,PMID:8049367,PMID:11161059,PMID:11437253,PMID:11553757,PMID:12644690,PMID:12713538,PMID:12825695,PMID:12953104,PMID:15155879,PMID:15273290,PMID:15695459,PMID:15753105,PMID:12692350,PMID:17076805,PMID:17346261,PMID:18028293,PMID:18539749,PMID:19240103,PMID:19286967,PMID:19255368,PMID:19453482,PMID:18768161,PMID:19581446,PMID:20605855,PMID:21985558,PMID:22732244,PMID:23772959,PMID:24471455,PMID:24604733,PMID:24433169,locus:2005535;locus_type=protein_coding","","phytochrome D","phytochrome D","PHYD","Encodes a phytochrome photoreceptor with a function similar to that of phyB that absorbs the red/far-red part of the light spectrum and is involved in light responses.  It cannot compensate for phyB loss in Arabidopsis but can substitute for tobacco phyB in vivo.",4,"m_4_9222034",0.0332021567750442,0.0196639405222987,5.2148109105755,"m_4_8365173","m_4_10087222",4,8365173,10087222
"AT4G16260",537031,"Chr4","Araport11","gene",9199972,9201643,".","-",".","ID=AT4G16260;Name=AT4G16260;Note=Glycosyl hydrolase superfamily protein;curator_summary=Encodes a putative beta-1%2C3-endoglucanase that interacts with the 30C02 cyst nematode effector. May play a role in host defense.;computational_description=Glycosyl hydrolase superfamily protein%3B FUNCTIONS IN: cation binding%2C hydrolase activity%2C hydrolyzing O-glycosyl compounds%2C catalytic activity%3B INVOLVED IN: defense response to fungus%2C incompatible interaction%2C response to salt stress%3B LOCATED IN: cell wall%2C plasma membrane%3B EXPRESSED IN: 11 plant structures%3B EXPRESSED DURING: LP.06 six leaves visible%2C LP.04 four leaves visible%2C 4 anthesis%2C petal differentiation and expansion stage%2C LP.08 eight leaves visible%3B CONTAINS InterPro DOMAIN/s: Glycoside hydrolase%2C catalytic core (InterPro:IPR017853)%2C Glycoside hydrolase%2C family 17 (InterPro:IPR000490)%2C Glycoside hydrolase%2C subgroup%2C catalytic core (InterPro:IPR013781)%3B BEST Arabidopsis thaliana protein match is: beta-1%2C3-glucanase 1 (TAIR:AT3G57270.1)%3B Has 2169 Blast hits to 2154 proteins in 141 species: Archae - 0%3B Bacteria - 6%3B Metazoa - 5%3B Fungi - 22%3B Plants - 2121%3B Viruses - 0%3B Other Eukaryotes - 15 (source: NCBI BLink).;Dbxref=PMID:12169696,PMID:12034900,PMID:12620105,PMID:12671089,PMID:12805589,PMID:14535885,PMID:14730065,PMID:15082927,PMID:15047898,PMID:15200641,PMID:15272873,PMID:15235117,PMID:15593128,PMID:15720685,PMID:15860015,PMID:16262716,PMID:16461379,PMID:16813576,PMID:17189325,PMID:17704230,PMID:18184068,PMID:18650403,PMID:18796151,PMID:18790826,PMID:18783601,PMID:19857612,PMID:20234049,PMID:22375709,PMID:22442414,PMID:23656331,locus:2130329;locus_type=protein_coding","","","Glycosyl hydrolase superfamily protein","","Encodes a putative beta-1%2C3-endoglucanase that interacts with the 30C02 cyst nematode effector. May play a role in host defense.",4,"m_4_9222034",0.0332021567750442,0.0196639405222987,5.2148109105755,"m_4_8365173","m_4_10087222",4,8365173,10087222
"AT4G16500",537810,"Chr4","Araport11","gene",9300721,9302434,".","-",".","ID=AT4G16500;Name=AT4G16500;Note=Cystatin/monellin superfamily protein;Alias=AtCYS4,CYS4,phytocystatin 4;computational_description=Cystatin/monellin superfamily protein%3B FUNCTIONS IN: enzyme regulator activity%2C cysteine-type endopeptidase inhibitor activity%3B INVOLVED IN: biological_process unknown%3B LOCATED IN: cell wall%2C vacuole%3B EXPRESSED IN: 24 plant structures%3B EXPRESSED DURING: 15 growth stages%3B CONTAINS InterPro DOMAIN/s: Proteinase inhibitor I25%2C cystatin (InterPro:IPR000010)%2C Proteinase inhibitor I25%2C cystatin%2C conserved region (InterPro:IPR020381)%3B BEST Arabidopsis thaliana protein match is: Cystatin/monellin superfamily protein (TAIR:AT5G47550.1)%3B Has 714 Blast hits to 692 proteins in 89 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 5%3B Fungi - 0%3B Plants - 705%3B Viruses - 0%3B Other Eukaryotes - 4 (source: NCBI BLink).;Dbxref=PMID:12787025,PMID:15763661,PMID:15593128,PMID:15539469,PMID:18650403,PMID:18796151,PMID:18775970,PMID:23738689,PMID:23868510,locus:2130709;locus_type=protein_coding","AtCYS4,CYS4,phytocystatin 4","","Cystatin/monellin superfamily protein","","",4,"m_4_9222034",0.0332021567750442,0.0196639405222987,5.2148109105755,"m_4_8365173","m_4_10087222",4,8365173,10087222
"AT4G16515",537851,"Chr4","Araport11","gene",9305166,9305845,".","-",".","ID=AT4G16515;Name=AT4G16515;Note=root meristem growth factor;curator_summary=Encodes a root meristem growth factor (RGF).  Belongs to a family of functionally redundant homologous peptides that are secreted%2C tyrosine-sulfated%2C and expressed mainly in the stem cell area and the innermost layer of central columella cells. RGFs are required for maintenance of the root stem cell niche and transit amplifying cell proliferation.  Members of this family include: At5g60810 (RGF1)%2C At1g13620 (RGF2)%2C At2g04025 (RGF3)%2C At3g30350 (RGF4)%2C At5g51451 (RGF5)%2C At4g16515 (RGF6)%2C At3g02240 (RGF7)%2C At2g03830 (RGF8) and At5g64770 (RGF9).;symbol=RGF6;Alias=CLEL 6,CLE-like 6,GLV1,GOLVEN 1;full_name=root meristem growth factor 6;computational_description=root meristem growth factor 6 (RGF6)%3B FUNCTIONS IN: molecular_function unknown%3B LOCATED IN: endomembrane system%3B EXPRESSED IN: 16 plant structures%3B EXPRESSED DURING: 10 growth stages%3B Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12%3B Bacteria - 1396%3B Metazoa - 17338%3B Fungi - 3422%3B Plants - 5037%3B Viruses - 0%3B Other Eukaryotes - 2996 (source: NCBI BLink).;Dbxref=PMID:12893885,PMID:18252252,PMID:18650403,PMID:20798316,PMID:22307643,PMID:22421050,PMID:23370719,locus:505006482;locus_type=protein_coding","CLEL 6,CLE-like 6,GLV1,GOLVEN 1","root meristem growth factor 6","root meristem growth factor","RGF6","Encodes a root meristem growth factor (RGF).  Belongs to a family of functionally redundant homologous peptides that are secreted%2C tyrosine-sulfated%2C and expressed mainly in the stem cell area and the innermost layer of central columella cells. RGFs are required for maintenance of the root stem cell niche and transit amplifying cell proliferation.  Members of this family include: At5g60810 (RGF1)%2C At1g13620 (RGF2)%2C At2g04025 (RGF3)%2C At3g30350 (RGF4)%2C At5g51451 (RGF5)%2C At4g16515 (RGF6)%2C At3g02240 (RGF7)%2C At2g03830 (RGF8) and At5g64770 (RGF9).",4,"m_4_9222034",0.0332021567750442,0.0196639405222987,5.2148109105755,"m_4_8365173","m_4_10087222",4,8365173,10087222
"AT4G16780",538944,"Chr4","Araport11","gene",9449114,9450905,".","+",".","ID=AT4G16780;Name=AT4G16780;Note=homeobox protein 2;curator_summary=Encodes a homeodomain-leucine zipper protein that is rapidly and strongly induced by changes in the ratio of red to far-red light.  It is also involved in cell expansion and cell proliferation and in the response to auxin.;symbol=HB-2;Alias=ATHB-2,homeobox protein 2,ATHB2,ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 2,HAT4;full_name=homeobox protein 2;computational_description=homeobox protein 2 (HB-2)%3B CONTAINS InterPro DOMAIN/s: HD-ZIP protein%2C N-terminal (InterPro:IPR006712)%2C Helix-turn-helix motif%2C lambda-like repressor (InterPro:IPR000047)%2C Homeobox (InterPro:IPR001356)%2C Homeobox%2C conserved site (InterPro:IPR017970)%2C Homeodomain-like (InterPro:IPR009057)%2C Leucine zipper%2C homeobox-associated (InterPro:IPR003106)%2C Homeodomain-related (InterPro:IPR012287)%3B BEST Arabidopsis thaliana protein match is: Homeobox-leucine zipper protein 4 (HB-4) / HD-ZIP protein (TAIR:AT5G47370.1)%3B Has 7230 Blast hits to 7123 proteins in 465 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 4716%3B Fungi - 327%3B Plants - 2046%3B Viruses - 18%3B Other Eukaryotes - 123 (source: NCBI BLink).;Dbxref=PMID:10477292,PMID:9747806,PMID:8811855,PMID:7948864,PMID:7915839,PMID:8253077,PMID:8106086,PMID:8449400,PMID:1675603,PMID:11118137,PMID:11260495,PMID:12234731,PMID:12644683,PMID:15610358,PMID:16212609,PMID:16565297,PMID:17965713,PMID:18758690,PMID:21453984,PMID:21666227,PMID:22321262,PMID:22918502,PMID:23578926,PMID:23838958,PMID:24377444,locus:2129136;locus_type=protein_coding","ATHB-2,homeobox protein 2,ATHB2,ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 2,HAT4","homeobox protein 2","homeobox protein 2","HB-2","Encodes a homeodomain-leucine zipper protein that is rapidly and strongly induced by changes in the ratio of red to far-red light.  It is also involved in cell expansion and cell proliferation and in the response to auxin.",4,"m_4_9222034",0.0332021567750442,0.0196639405222987,5.2148109105755,"m_4_8365173","m_4_10087222",4,8365173,10087222
"AT4G17230",540929,"Chr4","Araport11","gene",9660593,9663809,".","-",".","ID=AT4G17230;Name=AT4G17230;Note=SCARECROW-like 13;curator_summary=Encodes a scarecrow-like protein (SCL13). Member of GRAS gene family.;symbol=SCL13;full_name=SCARECROW-like 13;computational_description=SCARECROW-like 13 (SCL13)%3B CONTAINS InterPro DOMAIN/s: Transcription factor GRAS (InterPro:IPR005202)%3B BEST Arabidopsis thaliana protein match is: scarecrow-like 5 (TAIR:AT1G50600.1)%3B Has 2512 Blast hits to 2467 proteins in 302 species: Archae - 0%3B Bacteria - 4%3B Metazoa - 0%3B Fungi - 0%3B Plants - 2508%3B Viruses - 0%3B Other Eukaryotes - 0 (source: NCBI BLink).;Dbxref=PMID:11118137,PMID:12167669,PMID:12582254,PMID:12805589,PMID:14760535,PMID:15688252,PMID:16244138,PMID:17408486,PMID:17722694,PMID:15604690,PMID:18650403,PMID:21936663,PMID:24377444,locus:2130739;locus_type=protein_coding","","SCARECROW-like 13","SCARECROW-like 13","SCL13","Encodes a scarecrow-like protein (SCL13). Member of GRAS gene family.",4,"m_4_9222034",0.0332021567750442,0.0196639405222987,5.2148109105755,"m_4_8365173","m_4_10087222",4,8365173,10087222
